Titulo,Ano,Genero
Army of the Dead,2021,Thriller
Madagascar 3: Europe's Most Wanted,2012,Animation
Madagascar 3: Europe's Most Wanted,2012,Adventure
Madagascar 3: Europe's Most Wanted,2012,Comedy
Madagascar 3: Europe's Most Wanted,2012,Family
Icarus,2017,Documentary
Icarus,2017,Sport
Collateral Beauty,2016,Drama
Collateral Beauty,2016,Romance
The Danish Girl,2015,Biography
The Danish Girl,2015,Drama
The Danish Girl,2015,Romance
Green Zone,2010,Action
Green Zone,2010,Drama
Green Zone,2010,Thriller
Green Zone,2010,War
John Mulaney: New in Town,2012,Comedy
Strong Island,2017,Documentary
Strong Island,2017,Crime
The White Tiger,2021,Crime
The White Tiger,2021,Drama
Defiance,2008,Action
Defiance,2008,Drama
Defiance,2008,Sci-Fi
A Fortunate Man,2018,Drama
The Death of Stalin,2017,Comedy
The Death of Stalin,2017,Drama
The Death of Stalin,2017,History
2012,2009,Action
2012,2009,Adventure
2012,2009,Sci-Fi
Underworld: Awakening,2012,Action
Underworld: Awakening,2012,Fantasy
Underworld: Awakening,2012,Horror
Underworld: Awakening,2012,Sci-Fi
Philomena,2013,Biography
Philomena,2013,Comedy
Philomena,2013,Drama
Sanju,2018,Biography
Sanju,2018,Comedy
Sanju,2018,Drama
Nappily Ever After,2018,Comedy
Nappily Ever After,2018,Drama
Nappily Ever After,2018,Romance
I Care a Lot,2021,Comedy
I Care a Lot,2021,Crime
I Care a Lot,2021,Thriller
The Butler,2013,Biography
The Butler,2013,Drama
Qarib Qarib Singlle,2017,Comedy
Qarib Qarib Singlle,2017,Romance
A Single Man,2009,Drama
A Single Man,2009,Romance
Home,2015,Animation
Home,2015,Adventure
Home,2015,Comedy
Home,2015,Family
Home,2015,Fantasy
Home,2015,Sci-Fi
Zack and Miri Make a Porno,2008,Comedy
Zack and Miri Make a Porno,2008,Romance
Seeing Allred,2018,Documentary
Dostana,2008,Comedy
Dostana,2008,Drama
Dostana,2008,Romance
Remember Me,2010,Animation
Remember Me,2010,Adventure
Remember Me,2010,Drama
Remember Me,2010,Family
Remember Me,2010,Fantasy
Remember Me,2010,Music
Remember Me,2010,Mystery
Underworld: Rise of the Lycans,2009,Action
Underworld: Rise of the Lycans,2009,Fantasy
Underworld: Rise of the Lycans,2009,Thriller
The Lovely Bones,2009,Drama
The Lovely Bones,2009,Fantasy
The Lovely Bones,2009,Thriller
Madagascar: Escape 2 Africa,2008,Animation
Madagascar: Escape 2 Africa,2008,Adventure
Madagascar: Escape 2 Africa,2008,Comedy
Madagascar: Escape 2 Africa,2008,Family
No Strings Attached,2011,Comedy
No Strings Attached,2011,Romance
Heroin(e),2017,Documentary
Heroin(e),2017,Short
A Ghost Story,2017,Drama
A Ghost Story,2017,Fantasy
A Ghost Story,2017,Romance
Safety Not Guaranteed,2012,Comedy
Safety Not Guaranteed,2012,Drama
Safety Not Guaranteed,2012,Romance
Game Over,2019,Adventure
Game Over,2019,Comedy
Game Over,2019,Drama
Game Over,2019,Family
Game Over,2019,Romance
Game Over,2019,Sport
Peppermint,2018,Action
Peppermint,2018,Crime
Peppermint,2018,Drama
Peppermint,2018,Thriller
Have a Good Trip: Adventures in Psychedelics,2020,Documentary
Have a Good Trip: Adventures in Psychedelics,2020,Comedy
Beasts of No Nation,2015,Drama
Beasts of No Nation,2015,War
Extinction,2018,Action
Extinction,2018,Drama
Extinction,2018,Sci-Fi
Extinction,2018,Thriller
Nobody Knows I'm Here,2020,Drama
Nobody Knows I'm Here,2020,Music
ARQ,2016,Action
ARQ,2016,Sci-Fi
ARQ,2016,Thriller
Ali's Wedding,2017,Comedy
Ali's Wedding,2017,Drama
Ali's Wedding,2017,Romance
Bo Burnham: Make Happy,2016,Comedy
Bo Burnham: Make Happy,2016,Music
Mank,2020,Biography
Mank,2020,Comedy
Mank,2020,Drama
"Extremely Wicked, Shockingly Evil and Vile",2019,Biography
"Extremely Wicked, Shockingly Evil and Vile",2019,Crime
"Extremely Wicked, Shockingly Evil and Vile",2019,Drama
"Extremely Wicked, Shockingly Evil and Vile",2019,Thriller
Due Date,2010,Comedy
Due Date,2010,Drama
Between Two Ferns: The Movie,2019,Comedy
Ip Man 2,2010,Action
Ip Man 2,2010,Biography
Ip Man 2,2010,Drama
Ip Man 2,2010,History
Mirage,2018,Drama
Mirage,2018,Fantasy
Mirage,2018,Mystery
Mirage,2018,Romance
Mirage,2018,Thriller
Puss in Boots,2011,Animation
Puss in Boots,2011,Adventure
Puss in Boots,2011,Comedy
Puss in Boots,2011,Family
Puss in Boots,2011,Fantasy
Austin Powers in Goldmember,2002,Action
Austin Powers in Goldmember,2002,Adventure
Austin Powers in Goldmember,2002,Comedy
Austin Powers in Goldmember,2002,Crime
The Kissing Booth,2018,Comedy
The Kissing Booth,2018,Romance
Hush,2016,Horror
Hush,2016,Thriller
Lost Bullet,2020,Action
Lost Bullet,2020,Crime
Lost Bullet,2020,Thriller
Dil Chahta Hai,2001,Comedy
Dil Chahta Hai,2001,Drama
Dil Chahta Hai,2001,Romance
Election,1999,Comedy
Election,1999,Drama
Election,1999,Romance
Soni,2019,Crime
Soni,2019,Drama
Bāhubali: The Beginning,2015,Action
Bāhubali: The Beginning,2015,Drama
Killing Them Softly,2012,Crime
Killing Them Softly,2012,Drama
Killing Them Softly,2012,Thriller
Swordfish,2001,Action
Swordfish,2001,Crime
Swordfish,2001,Thriller
Wish Dragon,2021,Animation
Wish Dragon,2021,Adventure
Wish Dragon,2021,Comedy
Wish Dragon,2021,Family
Wish Dragon,2021,Fantasy
Raees,2017,Action
Raees,2017,Crime
Raees,2017,Drama
Let It Snow,2019,Comedy
Let It Snow,2019,Romance
The Babysitter: Killer Queen,2020,Comedy
The Babysitter: Killer Queen,2020,Horror
Hardcore Henry,2015,Action
Hardcore Henry,2015,Adventure
Hardcore Henry,2015,Sci-Fi
Hardcore Henry,2015,Thriller
Tig Notaro: Happy To Be Here,2018,Comedy
Spelling the Dream,2020,Documentary
Knock Down the House,2019,Documentary
Resident Evil: Extinction,2007,Action
Resident Evil: Extinction,2007,Horror
Resident Evil: Extinction,2007,Sci-Fi
Polar,2019,Action
Polar,2019,Crime
Polar,2019,Drama
Polar,2019,Thriller
Saving Capitalism,2017,Documentary
The Untold Tales of Armistead Maupin,2017,Documentary
The Mitchells vs. The Machines,2021,Comedy
The Mitchells vs. The Machines,2021,Talk-Show
Spenser Confidential,2020,Action
Spenser Confidential,2020,Comedy
Spenser Confidential,2020,Crime
Spenser Confidential,2020,Drama
Spenser Confidential,2020,Mystery
Spenser Confidential,2020,Thriller
Psychokinesis,2018,Action
Psychokinesis,2018,Comedy
Psychokinesis,2018,Fantasy
Monsters vs Aliens,2009,Short
Monsters vs Aliens,2009,Comedy
Monsters vs Aliens,2009,Family
Monsters vs Aliens,2009,Fantasy
Twilight,2008,Drama
Twilight,2008,Fantasy
Twilight,2008,Romance
Self/less,2015,Action
Self/less,2015,Mystery
Self/less,2015,Sci-Fi
Self/less,2015,Thriller
The Highwaymen,2019,Biography
The Highwaymen,2019,Crime
The Highwaymen,2019,Drama
The Highwaymen,2019,Mystery
The Highwaymen,2019,Thriller
ParaNorman,2012,Animation
ParaNorman,2012,Adventure
ParaNorman,2012,Comedy
ParaNorman,2012,Family
ParaNorman,2012,Fantasy
ParaNorman,2012,Mystery
Holidate,2020,Comedy
Holidate,2020,Romance
Fear Street Part Two: 1978,2021,Drama
Fear Street Part Two: 1978,2021,Horror
Fear Street Part Two: 1978,2021,Mystery
Pee-wee's Big Holiday,2016,Comedy
Pee-wee's Big Holiday,2016,Family
Gunpowder Milkshake,2021,Action
Gunpowder Milkshake,2021,Adventure
Gunpowder Milkshake,2021,Thriller
"Michael Bolton's Big, Sexy Valentine's Day Special",2017,Comedy
"Michael Bolton's Big, Sexy Valentine's Day Special",2017,Music
"Michael Bolton's Big, Sexy Valentine's Day Special",2017,Musical
"Michael Bolton's Big, Sexy Valentine's Day Special",2017,Romance
I Am Not Your Negro,2017,Documentary
I Am Not Your Negro,2017,History
Midnight Special,2016,Drama
Midnight Special,2016,Mystery
Midnight Special,2016,Sci-Fi
Midnight Special,2016,Thriller
Layla M.,2016,Drama
Homefront,2013,Action
Homefront,2013,Crime
Homefront,2013,Thriller
The Squid and the Whale,2005,Comedy
The Squid and the Whale,2005,Drama
Comedian,2002,Documentary
Comedian,2002,Comedy
No Escape,2015,Action
No Escape,2015,Thriller
Mercury 13,2018,Documentary
The Professor and the Madman,2019,Biography
The Professor and the Madman,2019,Drama
Asperger's Are Us,2016,Documentary
Asperger's Are Us,2016,Comedy
Asperger's Are Us,2016,Drama
The Garden of Words,2013,Animation
The Garden of Words,2013,Drama
The Garden of Words,2013,Romance
Fractured,2019,Mystery
Fractured,2019,Thriller
The Queen,2006,Biography
The Queen,2006,Drama
The Queen,2006,History
The Whole Nine Yards,2000,Comedy
The Whole Nine Yards,2000,Crime
E-Team,2014,Documentary
E-Team,2014,War
The Discovery,2017,Drama
The Discovery,2017,Romance
The Discovery,2017,Sci-Fi
The Discovery,2017,Thriller
The Strangers,2008,Horror
The Strangers,2008,Mystery
The Strangers,2008,Thriller
Penguins of Madagascar,2014,Animation
Penguins of Madagascar,2014,Adventure
Penguins of Madagascar,2014,Comedy
Penguins of Madagascar,2014,Family
Penguins of Madagascar,2014,Sci-Fi
She's Out of My League,2010,Comedy
She's Out of My League,2010,Romance
Voyeur,2017,Drama
Voyeur,2017,Romance
It Comes at Night,2017,Horror
It Comes at Night,2017,Mystery
It Comes at Night,2017,Sci-Fi
The Manchurian Candidate,2004,Drama
The Manchurian Candidate,2004,Mystery
The Manchurian Candidate,2004,Sci-Fi
The Manchurian Candidate,2004,Thriller
Bon Cop Bad Cop 2,2017,Action
Bon Cop Bad Cop 2,2017,Comedy
Bon Cop Bad Cop 2,2017,Crime
Hot Rod,2007,Comedy
Hot Rod,2007,Sport
The BFG,2016,Adventure
The BFG,2016,Family
The BFG,2016,Fantasy
Sunday's Illness,2018,Drama
The Lorax,2012,Animation
The Lorax,2012,Adventure
The Lorax,2012,Comedy
The Lorax,2012,Drama
The Lorax,2012,Family
The Lorax,2012,Fantasy
The Lorax,2012,Musical
Win It All,2017,Comedy
Mile 22,2018,Action
Mile 22,2018,Thriller
Tenacious D in The Pick of Destiny,2006,Adventure
Tenacious D in The Pick of Destiny,2006,Comedy
Tenacious D in The Pick of Destiny,2006,Music
Tenacious D in The Pick of Destiny,2006,Musical
The Sum of All Fears,2002,Action
The Sum of All Fears,2002,Drama
The Sum of All Fears,2002,Thriller
The Sum of All Fears,2002,War
G.O.R.A.,2004,Adventure
G.O.R.A.,2004,Comedy
G.O.R.A.,2004,Sci-Fi
The Perfect Date,2019,Comedy
The Perfect Date,2019,Romance
Code 8,2019,Action
Code 8,2019,Crime
Code 8,2019,Drama
Code 8,2019,Sci-Fi
Code 8,2019,Thriller
Cowspiracy: The Sustainability Secret,2014,Documentary
Life As We Know It,2010,Comedy
Life As We Know It,2010,Drama
Life As We Know It,2010,Romance
American Assassin,2017,Action
American Assassin,2017,Thriller
August: Osage County,2013,Comedy
August: Osage County,2013,Drama
Kuch Kuch Hota Hai,1998,Comedy
Kuch Kuch Hota Hai,1998,Drama
Kuch Kuch Hota Hai,1998,Musical
Kuch Kuch Hota Hai,1998,Romance
Who Am I,2014,Crime
Who Am I,2014,Drama
Who Am I,2014,Mystery
Who Am I,2014,Sci-Fi
Who Am I,2014,Thriller
Free State of Jones,2016,Action
Free State of Jones,2016,Biography
Free State of Jones,2016,Drama
Free State of Jones,2016,History
Free State of Jones,2016,War
Free State of Jones,2016,Western
Beast Stalker,2008,Action
Beast Stalker,2008,Thriller
Dark Skies,2013,Action
Dark Skies,2013,Adventure
Dark Skies,2013,Comedy
Dark Skies,2013,Horror
Dark Skies,2013,Sci-Fi
Dark Skies,2013,Thriller
Safe Haven,2013,Drama
Safe Haven,2013,Romance
Safe Haven,2013,Thriller
Bāhubali 2: The Conclusion,2017,Action
Bāhubali 2: The Conclusion,2017,Drama
Outlaw King,2018,Action
Outlaw King,2018,Biography
Outlaw King,2018,Drama
Outlaw King,2018,History
Outlaw King,2018,War
Cloudy with a Chance of Meatballs 2,2013,Animation
Cloudy with a Chance of Meatballs 2,2013,Adventure
Cloudy with a Chance of Meatballs 2,2013,Comedy
Cloudy with a Chance of Meatballs 2,2013,Family
Cloudy with a Chance of Meatballs 2,2013,Fantasy
Cloudy with a Chance of Meatballs 2,2013,Sci-Fi
Turbo,2013,Animation
Turbo,2013,Adventure
Turbo,2013,Comedy
Turbo,2013,Family
Turbo,2013,Sci-Fi
Turbo,2013,Sport
G.I. Joe: The Rise of Cobra,2009,Action
G.I. Joe: The Rise of Cobra,2009,Adventure
G.I. Joe: The Rise of Cobra,2009,Sci-Fi
G.I. Joe: The Rise of Cobra,2009,Thriller
Horns,2013,Comedy
Horns,2013,Crime
Horns,2013,Drama
Horns,2013,Fantasy
Horns,2013,Mystery
Horns,2013,Thriller
Drishyam,2015,Crime
Drishyam,2015,Drama
Drishyam,2015,Mystery
Drishyam,2015,Thriller
Triple Frontier,2019,Action
Triple Frontier,2019,Adventure
Triple Frontier,2019,Crime
Triple Frontier,2019,Thriller
"Hail, Caesar!",2016,Comedy
"Hail, Caesar!",2016,Drama
"Hail, Caesar!",2016,Music
"Hail, Caesar!",2016,Mystery
The Ice Road,2021,Action
The Ice Road,2021,Adventure
The Ice Road,2021,Drama
The Ice Road,2021,Thriller
Monster House,2006,Animation
Monster House,2006,Comedy
Monster House,2006,Family
Monster House,2006,Fantasy
Monster House,2006,Mystery
Freaks,2019,Drama
Freaks,2019,Mystery
Freaks,2019,Sci-Fi
Freaks,2019,Thriller
Felon,2008,Thriller
Horse Girl,2020,Drama
Horse Girl,2020,Mystery
Horse Girl,2020,Thriller
A Christmas Prince,2017,Comedy
A Christmas Prince,2017,Family
A Christmas Prince,2017,Romance
Hillbilly Elegy,2020,Drama
American Ultra,2015,Action
American Ultra,2015,Comedy
First Match,2018,Drama
First Match,2018,Sport
The Pelican Brief,1993,Crime
The Pelican Brief,1993,Drama
The Pelican Brief,1993,Mystery
The Pelican Brief,1993,Thriller
The Tourist,2010,Action
The Tourist,2010,Thriller
The Dawn Wall,2017,Documentary
The Dawn Wall,2017,Biography
The Dawn Wall,2017,Sport
I'm Thinking of Ending Things,2020,Drama
I'm Thinking of Ending Things,2020,Thriller
Shutter,2004,Horror
Shutter,2004,Mystery
Shutter,2004,Thriller
Surf's Up,2007,Animation
Surf's Up,2007,Comedy
Surf's Up,2007,Family
Surf's Up,2007,Sport
The Twilight Saga: Breaking Dawn - Part 2,2012,Adventure
The Twilight Saga: Breaking Dawn - Part 2,2012,Drama
The Twilight Saga: Breaking Dawn - Part 2,2012,Fantasy
The Twilight Saga: Breaking Dawn - Part 2,2012,Romance
Jagga Jasoos,2017,Action
Jagga Jasoos,2017,Adventure
Jagga Jasoos,2017,Comedy
Jagga Jasoos,2017,Musical
Jagga Jasoos,2017,Mystery
The Burial of Kojo,2018,Drama
The Burial of Kojo,2018,Thriller
My Best Friend's Wedding,1997,Comedy
My Best Friend's Wedding,1997,Drama
My Best Friend's Wedding,1997,Romance
Bee Movie,2007,Animation
Bee Movie,2007,Adventure
Bee Movie,2007,Comedy
Bee Movie,2007,Family
Seoul Searching,2015,Comedy
Seoul Searching,2015,Drama
Seoul Searching,2015,Music
Seoul Searching,2015,Romance
Before I Fall,2017,Drama
Before I Fall,2017,Fantasy
Before I Fall,2017,Mystery
The Babysitter,2017,Comedy
The Babysitter,2017,Horror
After,2019,Drama
After,2019,Romance
"As Above, So Below",2014,Horror
"As Above, So Below",2014,Mystery
"As Above, So Below",2014,Thriller
Bo Burnham: What.,2013,Comedy
Bo Burnham: What.,2013,Music
Stree,2018,Comedy
Stree,2018,Horror
Velvet Buzzsaw,2019,Horror
Velvet Buzzsaw,2019,Mystery
Velvet Buzzsaw,2019,Thriller
Savages,2012,Crime
Savages,2012,Thriller
Jupiter Ascending,2015,Action
Jupiter Ascending,2015,Adventure
Jupiter Ascending,2015,Sci-Fi
Spectral,2016,Action
Spectral,2016,Adventure
Spectral,2016,Sci-Fi
Resident Evil: Afterlife,2010,Action
Resident Evil: Afterlife,2010,Adventure
Resident Evil: Afterlife,2010,Horror
Resident Evil: Afterlife,2010,Sci-Fi
Accepted,2006,Comedy
"Live Twice, Love Once",2019,Comedy
"Live Twice, Love Once",2019,Drama
Iliza Shlesinger: Elder Millennial,2018,Comedy
Zindagi Na Milegi Dobara,2011,Comedy
Zindagi Na Milegi Dobara,2011,Drama
Free Fire,2017,Action
Free Fire,2017,Comedy
Free Fire,2017,Crime
Free Fire,2017,Thriller
Soorma,2018,Biography
Soorma,2018,Drama
Soorma,2018,Sport
The Zookeeper's Wife,2017,Biography
The Zookeeper's Wife,2017,Drama
The Zookeeper's Wife,2017,History
The Zookeeper's Wife,2017,War
Time Share,2018,Drama
Time Share,2018,Mystery
Time Share,2018,Thriller
The Outpost,2019,Action
The Outpost,2019,Adventure
The Outpost,2019,Drama
The Outpost,2019,Fantasy
Kabir Singh,2019,Action
Kabir Singh,2019,Drama
Kabir Singh,2019,Romance
Homecoming: A Film by Beyoncé,2019,Documentary
Homecoming: A Film by Beyoncé,2019,Music
Jerry Seinfeld: 23 Hours to Kill,2020,Comedy
Ip Man 4: The Finale,2019,Action
Ip Man 4: The Finale,2019,Biography
Ip Man 4: The Finale,2019,Drama
Ip Man 4: The Finale,2019,History
The Laundromat,2019,Comedy
The Laundromat,2019,Crime
The Laundromat,2019,Drama
The Laundromat,2019,History
The 12th Man,2017,Drama
The 12th Man,2017,History
The 12th Man,2017,Thriller
The 12th Man,2017,War
Bad Trip,2020,Comedy
Mr. Peabody & Sherman,2014,Animation
Mr. Peabody & Sherman,2014,Adventure
Mr. Peabody & Sherman,2014,Comedy
Mr. Peabody & Sherman,2014,Family
Mr. Peabody & Sherman,2014,Sci-Fi
Ip Man 3,2015,Action
Ip Man 3,2015,Biography
Ip Man 3,2015,Drama
Ip Man 3,2015,History
Rang De Basanti,2006,Comedy
Rang De Basanti,2006,Crime
Rang De Basanti,2006,Drama
The Midnight Sky,2020,Drama
The Midnight Sky,2020,Fantasy
The Midnight Sky,2020,Sci-Fi
The Midnight Sky,2020,Thriller
Mr. Right,2016,Action
Mr. Right,2016,Comedy
Mr. Right,2016,Romance
White Christmas,1954,Comedy
White Christmas,1954,Musical
White Christmas,1954,Romance
Synchronic,2020,Drama
Synchronic,2020,Sci-Fi
Synchronic,2020,Thriller
Adrift,2018,Action
Adrift,2018,Adventure
Adrift,2018,Biography
Adrift,2018,Drama
Adrift,2018,Romance
Adrift,2018,Thriller
The Game Changers,2019,Documentary
Michelle Wolf: Joke Show,2019,Comedy
Da 5 Bloods,2020,Adventure
Da 5 Bloods,2020,Drama
Da 5 Bloods,2020,War
The American,2010,Crime
The American,2010,Drama
The American,2010,Thriller
The Best of Enemies,2019,Biography
The Best of Enemies,2019,Drama
The Best of Enemies,2019,History
Forgotten,2017,Horror
Forgotten,2017,Mystery
Forgotten,2017,Thriller
I Don't Feel at Home in This World Anymore,2017,Comedy
I Don't Feel at Home in This World Anymore,2017,Crime
I Don't Feel at Home in This World Anymore,2017,Drama
I Don't Feel at Home in This World Anymore,2017,Thriller
Lupin the Third: The Castle of Cagliostro,1979,Animation
Lupin the Third: The Castle of Cagliostro,1979,Action
Lupin the Third: The Castle of Cagliostro,1979,Adventure
Lupin the Third: The Castle of Cagliostro,1979,Fantasy
Never Back Down,2008,Action
Never Back Down,2008,Drama
Never Back Down,2008,Sport
Fear Street: 1666,2021,Horror
Fear Street: 1666,2021,Mystery
Zathura: A Space Adventure,2005,Action
Zathura: A Space Adventure,2005,Adventure
Zathura: A Space Adventure,2005,Comedy
Zathura: A Space Adventure,2005,Family
Zathura: A Space Adventure,2005,Fantasy
Zathura: A Space Adventure,2005,Sci-Fi
"Faith, Hope & Love",2019,Comedy
"Faith, Hope & Love",2019,Romance
2 States,2014,Comedy
2 States,2014,Drama
2 States,2014,Romance
Grass is Greener,2019,Documentary
